번호,유적명,유구명,유물명,출전,비고,
7353,청주 문암동,A지점 23호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7354,청주 문암동,A지점 24호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7355,청주 문암동,A지점 24호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7356,청주 문암동,A지점 24호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7357,청주 문암동,A지점 24호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7358,청주 문암동,A지점 24호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7359,청주 문암동,A지점 27호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7360,청주 문암동,A지점 27호 분묘,대부파수부호,"충청북도문화재연구원 98, 2021",1점,
7361,청주 문암동,A지점 27호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7362,청주 문암동,A지점 27호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7363,청주 문암동,A지점 27호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7364,청주 문암동,A지점 27호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7365,청주 문암동,A지점 27호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7366,청주 문암동,A지점 27호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7367,청주 문암동,A지점 27호 분묘,토제 마형대구,"충청북도문화재연구원 98, 2021",1점,
7368,청주 문암동,A지점 27호 분묘,토제 마형대구,"충청북도문화재연구원 98, 2021",1점,
7369,청주 문암동,A지점 27호 분묘,토제 마형대구,"충청북도문화재연구원 98, 2021",1점,
7370,청주 문암동,A지점 27호 분묘,청동제 마형대구,"충청북도문화재연구원 98, 2021",1점,
7371,청주 문암동,A지점 27호 분묘,철탁,"충청북도문화재연구원 98, 2021",1점,
7372,청주 문암동,A지점 29호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7373,청주 문암동,A지점 29호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7374,청주 문암동,A지점 29호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7375,청주 문암동,A지점 29호 분묘,(토기 저부),"충청북도문화재연구원 98, 2021",저부편,
7376,청주 문암동,A지점 29호 분묘,재갈,"충청북도문화재연구원 98, 2021",1점,
7377,청주 문암동,A지점 30호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7378,청주 문암동,A지점 30호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7379,청주 문암동,A지점 30호 분묘,직구호,"충청북도문화재연구원 98, 2021",1점,
7380,청주 문암동,A지점 30호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7381,청주 문암동,A지점 31호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7382,청주 문암동,A지점 31호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7383,청주 문암동,A지점 31호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7384,청주 문암동,A지점 31호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7385,청주 문암동,A지점 31호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7386,청주 문암동,A지점 31호 분묘,(토기 동체부),"충청북도문화재연구원 98, 2021",동체부,
7387,청주 문암동,A지점 32호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7388,청주 문암동,A지점 32호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7389,청주 문암동,A지점 32호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7390,청주 문암동,A지점 32호 분묘,호,"충청북도문화재연구원 98, 2021",1/2 잔존,
7391,청주 문암동,A지점 32호 분묘,(토제품),"충청북도문화재연구원 98, 2021",1점,
7392,청주 문암동,A지점 33호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7393,청주 문암동,A지점 33호 분묘,광구소호,"충청북도문화재연구원 98, 2021",1점,
7394,청주 문암동,A지점 33호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7395,청주 문암동,A지점 33호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7396,청주 문암동,A지점 34호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7397,청주 문암동,A지점 34호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7398,청주 문암동,A지점 34호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7399,청주 문암동,A지점 34호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7400,청주 문암동,A지점 34호 분묘,(토제품),"충청북도문화재연구원 98, 2021",1점,
7401,청주 문암동,A지점 35호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7402,청주 문암동,A지점 35호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7403,청주 문암동,A지점 35호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7404,청주 문암동,A지점 36호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7405,청주 문암동,A지점 36호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7406,청주 문암동,A지점 36호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7407,청주 문암동,A지점 36호 분묘,(공부편),"충청북도문화재연구원 98, 2021",1점,
7408,청주 문암동,A지점 36호 분묘,철모,"충청북도문화재연구원 98, 2021",1점,
7409,청주 문암동,A지점 37호 분묘,(발),"충청북도문화재연구원 98, 2021",1/3 잔존,
7410,청주 문암동,A지점 37호 분묘,파수부발,"충청북도문화재연구원 98, 2021",1점,
7411,청주 문암동,A지점 37호 분묘,(호),"충청북도문화재연구원 98, 2021",1/2 잔존,
7412,청주 문암동,A지점 37호 분묘,(토기 저부),"충청북도문화재연구원 98, 2021",저부편,
7413,청주 문암동,A지점 37호 분묘,(토제품),"충청북도문화재연구원 98, 2021",1점,
7414,청주 문암동,A지점 37호 분묘,(토제품),"충청북도문화재연구원 98, 2021",1점,
7415,청주 문암동,A지점 37호 분묘,철탁,"충청북도문화재연구원 98, 2021",1점,
7416,청주 문암동,A지점 38호 분묘,발,"충청북도문화재연구원 98, 2021",1/2 잔존,
7417,청주 문암동,A지점 38호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7418,청주 문암동,A지점 38호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7419,청주 문암동,A지점 38호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7420,청주 문암동,A지점 38호 분묘,토제대구,"충청북도문화재연구원 98, 2021",1점,
7421,청주 문암동,A지점 41호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7422,청주 문암동,A지점 41호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7423,청주 문암동,A지점 41호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7424,청주 문암동,A지점 41호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7425,청주 문암동,A지점 41호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7426,청주 문암동,A지점 41호 분묘,토제품,"충청북도문화재연구원 98, 2021",1점,
7427,청주 문암동,A지점 41호 분묘,(토제품),"충청북도문화재연구원 98, 2021",1점,
7428,청주 문암동,A지점 41호 분묘,(토제품),"충청북도문화재연구원 98, 2021",1점,
7429,청주 문암동,A지점 44호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7430,청주 문암동,A지점 44호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7431,청주 문암동,A지점 44호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7432,청주 문암동,A지점 45호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7433,청주 문암동,A지점 45호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7434,청주 문암동,A지점 45호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7435,청주 문암동,A지점 46호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7436,청주 문암동,A지점 46호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7437,청주 문암동,A지점 46호 분묘,(호),"충청북도문화재연구원 98, 2021",동체부 및 저부,
7438,청주 문암동,A지점 47호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7439,청주 문암동,A지점 47호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7440,청주 문암동,A지점 47호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7441,청주 문암동,A지점 47호 분묘,직구소호,"충청북도문화재연구원 98, 2021",1점,
7442,청주 문암동,A지점 47호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7443,청주 문암동,A지점 47호 분묘,청동 마형대구,"충청북도문화재연구원 98, 2021",1점,
7444,청주 문암동,A지점 47호 분묘,청동 마형대구,"충청북도문화재연구원 98, 2021",1점,
7445,청주 문암동,A지점 47호 분묘,철모,"충청북도문화재연구원 98, 2021",1점,
7446,청주 문암동,A지점 47호 분묘,(철도자편),"충청북도문화재연구원 98, 2021",1점,
7447,청주 문암동,A지점 47호 분묘,(철겸편),"충청북도문화재연구원 98, 2021",1점,
7448,청주 문암동,A지점 47호 분묘,(미상철기편),"충청북도문화재연구원 98, 2021",1점,
7449,청주 문암동,A지점 48호 분묘,(토기 저부),"충청북도문화재연구원 98, 2021",저부편,
7450,청주 문암동,A지점 48호 분묘,(호),"충청북도문화재연구원 98, 2021",저부편,
7451,청주 문암동,A지점 48호 분묘,청동 마형대구,"충청북도문화재연구원 98, 2021",1점,
7452,청주 문암동,A지점 48호 분묘,청동 마형대구,"충청북도문화재연구원 98, 2021",1점,
7453,청주 문암동,A지점 49호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7454,청주 문암동,A지점 49호 분묘,철모,"충청북도문화재연구원 98, 2021",1점,
7455,청주 문암동,A지점 50호 분묘,발,"충청북도문화재연구원 98, 2021",1/2 잔존,
7456,청주 문암동,A지점 50호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7457,청주 문암동,A지점 50호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7458,청주 문암동,A지점 50호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7459,청주 문암동,A지점 50호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7460,청주 문암동,A지점 50호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7461,청주 문암동,A지점 50호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7462,청주 문암동,A지점 51호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7463,청주 문암동,A지점 51호 분묘,(소호),"충청북도문화재연구원 98, 2021",1점,
7464,청주 문암동,A지점 51호 분묘,(소호),"충청북도문화재연구원 98, 2021",1점,
7465,청주 문암동,A지점 51호 분묘,(소호),"충청북도문화재연구원 98, 2021",1점,
7466,청주 문암동,A지점 51호 분묘,(호),"충청북도문화재연구원 98, 2021",1점,
7467,청주 문암동,A지점 51호 분묘,(토기 저부),"충청북도문화재연구원 98, 2021",저부편,
7468,청주 문암동,A지점 52호 분묘,(호),"충청북도문화재연구원 98, 2021",저부편,
7469,청주 문암동,A지점 52호 분묘,(호),"충청북도문화재연구원 98, 2021",저부편,
7470,청주 문암동,A지점 52호 분묘,청동 마형대구,"충청북도문화재연구원 98, 2021",1점,
7471,청주 문암동,A지점 52호 분묘,청동 마형대구,"충청북도문화재연구원 98, 2021",1점,
7472,청주 문암동,A지점 53호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7473,청주 문암동,A지점 54호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7474,청주 문암동,A지점 54호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7475,청주 문암동,A지점 54호 분묘,직구호,"충청북도문화재연구원 98, 2021",1점,
7476,청주 문암동,A지점 54호 분묘,호,"충청북도문화재연구원 98, 2021",저부편,
7477,청주 문암동,A지점 55호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7478,청주 문암동,A지점 55호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7479,청주 문암동,A지점 55호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7480,청주 문암동,A지점 56호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7481,청주 문암동,A지점 56호 분묘,(소호),"충청북도문화재연구원 98, 2021",동체부,
7482,청주 문암동,A지점 56호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7483,청주 문암동,A지점 57호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7484,청주 문암동,A지점 57호 분묘,(철도자),"충청북도문화재연구원 98, 2021",1점,
7485,청주 문암동,A지점 57호 분묘,철모,"충청북도문화재연구원 98, 2021",1점,
7486,청주 문암동,A지점 58호 분묘,(발),"충청북도문화재연구원 98, 2021",1점,
7487,청주 문암동,A지점 58호 분묘,(파배),"충청북도문화재연구원 98, 2021",1점,
7488,청주 문암동,A지점 58호 분묘,(소호),"충청북도문화재연구원 98, 2021",1점,
7489,청주 문암동,A지점 58호 분묘,(호),"충청북도문화재연구원 98, 2021",저부 및 동체부,
7490,청주 문암동,A지점 58호 분묘,(토제 대구),"충청북도문화재연구원 98, 2021",편,
7491,청주 문암동,A지점 58호 분묘,(토제 대구),"충청북도문화재연구원 98, 2021",편,
7492,청주 문암동,A지점 58호 분묘,(토제 대구),"충청북도문화재연구원 98, 2021",편,
7493,청주 문암동,A지점 58호 분묘,철도자,"충청북도문화재연구원 98, 2021",1점,
7494,청주 문암동,A지점 58호 분묘,철모,"충청북도문화재연구원 98, 2021",1점,
7495,청주 문암동,A지점 58호 분묘,(미상철기),"충청북도문화재연구원 98, 2021",편,
7496,청주 문암동,A지점 59호 분묘,발,"충청북도문화재연구원 98, 2021",1/2 잔존,
7497,청주 문암동,A지점 59호 분묘,(토기 동체부),"충청북도문화재연구원 98, 2021",저부 및 동체부,
7498,청주 문암동,A지점 59호 분묘,청동 마형대구,"충청북도문화재연구원 98, 2021",1점,
7499,청주 문암동,A지점 60호 분묘,(발),"충청북도문화재연구원 98, 2021",1점,
7500,청주 문암동,A지점 60호 분묘,(토기 구연부),"충청북도문화재연구원 98, 2021",구연부 및 동체부,
7501,청주 문암동,A지점 60호 분묘,(토기 저부),"충청북도문화재연구원 98, 2021",동체부 및 저부,
7502,청주 문암동,A지점 61호 분묘,(토기 동체부),"충청북도문화재연구원 98, 2021",동체부,
7503,청주 문암동,A지점 62호 분묘,(호),"충청북도문화재연구원 98, 2021",저부 및 동체부,
7504,청주 문암동,A지점 62호 분묘,(토기 동체부),"충청북도문화재연구원 98, 2021",동체부,
7505,청주 문암동,A지점 63호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7506,청주 문암동,A지점 63호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7507,청주 문암동,A지점 63호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7508,청주 문암동,A지점 64호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7509,청주 문암동,A지점 64호 분묘,(호),"충청북도문화재연구원 98, 2021",저부 및 동체부,
7510,청주 문암동,A지점 65호 분묘,(호),"충청북도문화재연구원 98, 2021",저부 및 동체부,
7511,청주 문암동,A지점 66호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7512,청주 문암동,A지점 66호 분묘,철모,"충청북도문화재연구원 98, 2021",1점,
7513,청주 문암동,A지점 66호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7514,청주 문암동,A지점 66호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7515,청주 문암동,A지점 66호 분묘,호,"충청북도문화재연구원 98, 2021",저부 및 동체부,
7516,청주 문암동,A지점 66호 분묘,철부,"충청북도문화재연구원 98, 2021",1점,
7517,청주 문암동,A지점 67호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7518,청주 문암동,A지점 67호 분묘,(소호),"충청북도문화재연구원 98, 2021",1/2 잔존,
7519,청주 문암동,A지점 67호 분묘,(토기 동체부),"충청북도문화재연구원 98, 2021",동체부,
7520,청주 문암동,A지점 68호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7521,청주 문암동,A지점 68호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7522,청주 문암동,A지점 69호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7523,청주 문암동,A지점 69호 분묘,(호),"충청북도문화재연구원 98, 2021",저부 및 동체부,
7524,청주 문암동,A지점 69호 분묘,(토기 저부),"충청북도문화재연구원 98, 2021",저부 및 동체부,
7525,청주 문암동,A지점 69호 분묘,청동 마형대구,"충청북도문화재연구원 98, 2021",1점,
7526,청주 문암동,A지점 73호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7527,청주 문암동,A지점 73호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7528,청주 문암동,A지점 73호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7529,청주 문암동,A지점 73호 분묘,(호),"충청북도문화재연구원 98, 2021",1/2 잔존,
7530,청주 문암동,A지점 74호 분묘,(토기 동체부),"충청북도문화재연구원 98, 2021",옹형토기 동체부,
7531,청주 문암동,A지점 74호 분묘,(미상석기),"충청북도문화재연구원 98, 2021",1점,
7532,청주 문암동,A지점 75호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7533,청주 문암동,A지점 75호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7534,청주 문암동,A지점 75호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7535,청주 문암동,A지점 75호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7536,청주 문암동,A지점 76호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7537,청주 문암동,A지점 76호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7538,청주 문암동,A지점 76호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7539,청주 문암동,A지점 76호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7540,청주 문암동,A지점 76호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7541,청주 문암동,A지점 77호 분묘,(토기 구연부),"충청북도문화재연구원 98, 2021",구연부 및 동체부,
7542,청주 문암동,A지점 80호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7543,청주 문암동,A지점 80호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7544,청주 문암동,A지점 80호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7545,청주 문암동,A지점 80호 분묘,호,"충청북도문화재연구원 98, 2021",1/2 잔존,
7546,청주 문암동,A지점 80호 분묘,(토기 구연부),"충청북도문화재연구원 98, 2021",구연부,
7547,청주 문암동,A지점 80호 분묘,원형토제품,"충청북도문화재연구원 98, 2021",1점,
7548,청주 문암동,A지점 80호 분묘,원형토제품,"충청북도문화재연구원 98, 2021",1점,
7549,청주 문암동,A지점 81호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7550,청주 문암동,A지점 81호 분묘,(토제 마형대구),"충청북도문화재연구원 98, 2021",1점,
7551,청주 문암동,A지점 81호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7552,청주 문암동,A지점 81호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7553,청주 문암동,A지점 81호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7554,청주 문암동,A지점 81호 분묘,직구호,"충청북도문화재연구원 98, 2021",1점,
7555,청주 문암동,A지점 81호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7556,청주 문암동,A지점 81호 분묘,철탁,"충청북도문화재연구원 98, 2021",신부 1/3결실,
7557,청주 문암동,A지점 81호 분묘,(공부편),"충청북도문화재연구원 98, 2021",공부편,
7558,청주 문암동,A지점 84호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7559,청주 문암동,A지점 84호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7560,청주 문암동,A지점 84호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7561,청주 문암동,A지점 84호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7562,청주 문암동,A지점 84호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7563,청주 문암동,A지점 84호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7564,청주 문암동,A지점 84호 분묘,청동 마형대구,"충청북도문화재연구원 98, 2021",1점,
7565,청주 문암동,A지점 84호 분묘,청동 마형대구,"충청북도문화재연구원 98, 2021",1점,
7566,청주 문암동,A지점 85호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7567,청주 문암동,A지점 85호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7568,청주 문암동,A지점 85호 분묘,직구호,"충청북도문화재연구원 98, 2021",1점,
7569,청주 문암동,A지점 85호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7570,청주 문암동,A지점 86호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7571,청주 문암동,A지점 86호 분묘,호,"충청북도문화재연구원 98, 2021",1/2 잔존,
7572,청주 문암동,A지점 86호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7573,청주 문암동,A지점 86호 분묘,철모,"충청북도문화재연구원 98, 2021",1점,
7574,청주 문암동,A지점 86호 분묘,철부,"충청북도문화재연구원 98, 2021",1점,
7575,청주 문암동,A지점 86호 분묘,(철탁),"충청북도문화재연구원 98, 2021",1/2 잔존,
7576,청주 문암동,A지점 87호 분묘,원저단경호,"충청북도문화재연구원 98, 2021",1점,
7577,청주 문암동,A지점 87호 분묘,원저단경호,"충청북도문화재연구원 98, 2021",1점,
7578,청주 문암동,A지점 88호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7579,청주 문암동,A지점 88호 분묘,원저단경호,"충청북도문화재연구원 98, 2021",1점,
7580,청주 문암동,A지점 97호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7581,청주 문암동,A지점 97호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7582,청주 문암동,A지점 97호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7583,청주 문암동,A지점 97호 분묘,호,"충청북도문화재연구원 98, 2021",1/2 잔존,
7584,청주 문암동,A지점 97호 분묘,토제대구,"충청북도문화재연구원 98, 2021",1점,
7585,청주 문암동,A지점 97호 분묘,토제대구,"충청북도문화재연구원 98, 2021",1점,
7586,청주 문암동,A지점 98호 분묘,(호),"충청북도문화재연구원 98, 2021",1점,
7587,청주 문암동,A지점 99호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7588,청주 문암동,A지점 99호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7589,청주 문암동,A지점 99호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7590,청주 문암동,A지점 99호 분묘,직구호,"충청북도문화재연구원 98, 2021",1점,
7591,청주 문암동,A지점 99호 분묘,단경호,"충청북도문화재연구원 98, 2021",1/2 잔존,
7592,청주 문암동,A지점 101호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7593,청주 문암동,A지점 101호 분묘,단경호,"충청북도문화재연구원 98, 2021",1점,
7594,청주 문암동,A지점 101호 분묘,단경호,"충청북도문화재연구원 98, 2021",1점,
7595,청주 문암동,A지점 102호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7596,청주 문암동,A지점 102호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7597,청주 문암동,A지점 102호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7598,청주 문암동,A지점 103호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7599,청주 문암동,A지점 103호 분묘,호,"충청북도문화재연구원 98, 2021",1/2 잔존,
7600,청주 문암동,A지점 103호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7601,청주 문암동,A지점 104호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7602,청주 문암동,A지점 104호 분묘,(호),"충청북도문화재연구원 98, 2021",저부 및 동체부,
7603,청주 문암동,A지점 104호 분묘,(호),"충청북도문화재연구원 98, 2021",저부 및 동체부,
7604,청주 문암동,A지점 104호 분묘,방추차,"충청북도문화재연구원 98, 2021",1점,
7605,청주 문암동,A지점 105호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7606,청주 문암동,A지점 105호 분묘,단경호,"충청북도문화재연구원 98, 2021",1점,
7607,청주 문암동,A지점 105호 분묘,(호),"충청북도문화재연구원 98, 2021",저부 및 동체부,
7608,청주 문암동,A지점 105호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7609,청주 문암동,A지점 105호 분묘,토제품,"충청북도문화재연구원 98, 2021",1점,
7610,청주 문암동,A지점 106호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7611,청주 문암동,A지점 106호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7612,청주 문암동,A지점 106호 분묘,단경호,"충청북도문화재연구원 98, 2021",1점,
7613,청주 문암동,A지점 106호 분묘,단경호,"충청북도문화재연구원 98, 2021",1/3 잔존,
7614,청주 문암동,A지점 106호 분묘,(호),"충청북도문화재연구원 98, 2021",저부 및 동체부,
7615,청주 문암동,A지점 106호 분묘,청동 마형대구,"충청북도문화재연구원 98, 2021",1점,
7616,청주 문암동,A지점 106호 분묘,옥,"충청북도문화재연구원 98, 2021","금박 1점, 유리옥 1점",
7617,청주 문암동,A지점 107호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7618,청주 문암동,A지점 107호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7619,청주 문암동,A지점 107호 분묘,호,"충청북도문화재연구원 98, 2021",1/2 잔존,
7620,청주 문암동,A지점 107호 분묘,(호),"충청북도문화재연구원 98, 2021",저부 및 동체부,
7621,청주 문암동,A지점 107호 분묘,(호),"충청북도문화재연구원 98, 2021",저부 및 동체부,
7622,청주 문암동,A지점 107호 분묘,(호),"충청북도문화재연구원 98, 2021",저부,
7623,청주 문암동,A지점 107호 분묘,(철탁),"충청북도문화재연구원 98, 2021",1점,
7624,청주 문암동,A지점 107호 분묘,(공부편),"충청북도문화재연구원 98, 2021",신부 결실,
7625,청주 문암동,A지점 108호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7626,청주 문암동,A지점 108호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7627,청주 문암동,A지점 108호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7628,청주 문암동,A지점 108호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7629,청주 문암동,A지점 108호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7630,청주 문암동,A지점 108호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7631,청주 문암동,A지점 110호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7632,청주 문암동,A지점 110호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7633,청주 문암동,A지점 110호 분묘,(이중구연호),"충청북도문화재연구원 98, 2021",1점,
7634,청주 문암동,A지점 110호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7635,청주 문암동,A지점 111호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7636,청주 문암동,A지점 111호 분묘,파수부발,"충청북도문화재연구원 98, 2021",1점,
7637,청주 문암동,A지점 111호 분묘,직구호,"충청북도문화재연구원 98, 2021",1점,
7638,청주 문암동,A지점 111호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7639,청주 문암동,A지점 111호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7640,청주 문암동,A지점 111호 분묘,호,"충청북도문화재연구원 98, 2021",1점,
7641,청주 문암동,A지점 111호 분묘,청동 마형대구,"충청북도문화재연구원 98, 2021",1점,
7642,청주 문암동,A지점 112호 분묘,청동 마형대구,"충청북도문화재연구원 98, 2021",1점,
7643,청주 문암동,A지점 112호 분묘,발,"충청북도문화재연구원 98, 2021",1점,
7644,청주 문암동,A지점 112호 분묘,철촉,"충청북도문화재연구원 98, 2021",1점,
7645,청주 문암동,A지점 112호 분묘,파배,"충청북도문화재연구원 98, 2021",1점,
7646,청주 문암동,A지점 112호 분묘,소호,"충청북도문화재연구원 98, 2021",1점,
7647,청주 문암동,A지점 112호 분묘,(호),"충청북도문화재연구원 98, 2021",2/3 잔존,
